athlete_id,name,dob,height_in,reach_in,stance
5217935,Artem Vakhitov,1991-04-04,73.0,75.0,Orthodox
5218137,Luis Gurule,1993-11-16,65.0,64.0,Orthodox
5218177,Stewart Nicoll,1994-11-04,65.0,65.5,Orthodox
5218420,Yura Naito,1996-04-26,72.0,74.0,Orthodox
5218421,Ateba Gautier,2002-04-10,76.0,81.0,Switch
5218668,Mohamed Ado,2000-05-03,71.0,76.0,Switch
5218814,Anthony Drilich,1994-03-17,65.0,65.0,Southpaw
5218815,Benjamin Bennett,1994-05-08,72.0,73.0,Switch
5218816,Joey Hart,1997-06-24,75.0,79.0,Orthodox
5218817,Mario Pinto,1998-03-14,77.0,79.0,Orthodox
5218818,Lucas Camacho,1992-12-15,76.0,80.0,Orthodox
5219928,Manuel Exposito,2000-05-09,67.0,68.0,Orthodox
5220183,Lawrence Lui,1996-08-04,67.0,72.0,Orthodox
5220468,Guilherme Uriel,1997-02-18,73.0,74.0,Orthodox
5220883,Francesco Mazzeo,1997-09-23,75.0,75.0,Orthodox
5220971,Alik Lorenz,1997-01-25,74.0,77.5,Orthodox
5222338,Cam Teague,1998-02-13,70.0,69.0,Orthodox
5223435,Jose Miguel Delgado,1998-04-21,71.0,73.0,Switch
5223853,Leslie Hernandez,1997-12-29,63.0,64.5,Orthodox
5223854,Julieta Martinez,2004-09-14,61.0,62.0,Orthodox
5224461,Taiga Iwasaki,1997-07-07,73.0,73.0,Orthodox
5228275,Phil Latu,1991-02-17,75.0,77.0,Orthodox
5228596,Jack Congdon,1997-05-21,74.0,75.5,Switch
5229339,Alvin Hines,1991-10-20,74.0,74.0,Orthodox
5235875,Xavier Franklin,1995-10-15,66.0,66.0,Southpaw
5236142,Jonathan Micallef,1999-03-05,72.0,77.0,Southpaw
5236383,Hecher Sosa,1995-08-25,68.0,70.0,Orthodox
5239615,Steven Asplund,1998-07-16,77.0,78.0,Orthodox
5240957,Sean Sharaf,1993-07-11,75.0,77.0,Orthodox
5243186,Ryan Kuse,1994-06-24,69.0,71.0,Orthodox
5245078,Axel Sola,1997-09-17,72.0,74.0,Southpaw
5248207,Zach Scroggin,1996-03-09,75.0,74.0,Orthodox
5252475,Roberto Romero,2000-01-30,68.0,70.0,Orthodox
5261515,Alice Pereira,2005-12-20,70.0,71.0,Orthodox
5264398,Julius Walker,1999-07-16,76.0,78.0,Orthodox
5264405,Bilal Hasan,2001-07-16,67.0,70.0,Switch
5264462,Colby Thicknesse,1999-06-23,67.0,69.0,Orthodox
5264470,Alibi Idiris,1994-10-22,66.0,68.0,Orthodox
5264471,Jimmy Drago,1995-02-18,70.0,71.0,Orthodox
5264647,Carlos Petruzzella,1997-03-29,71.0,,Orthodox
5264925,Mantas Kondratavičius,1999-07-17,74.0,75.5,Orthodox
5265556,Radley da Silva,1995-06-20,69.0,71.0,Orthodox
5277050,Justice Torres,1997-10-19,68.0,66.5,Southpaw
5277351,Sebastian Szalay,1994-02-03,66.0,66.0,Orthodox
5277466,Mridul Saikia,1997-05-09,67.0,68.5,Orthodox
5278267,Sulangrangbo,2005-07-17,69.0,66.0,Southpaw
5278268,Magno Dias,1995-11-30,65.0,67.0,Orthodox
5278269,Carol Foro,1997-03-21,62.0,61.5,Orthodox
5279283,George Mangos,2003-08-19,70.0,70.0,Switch
5282139,JooSang Yoo,1994-01-21,67.0,71.0,Orthodox
5282317,Jon Kunneman,1999-07-14,72.0,77.0,Orthodox
5282411,Michael Oliveira,1998-01-21,73.0,78.5,Orthodox
5282412,Cody Chovancek,1998-07-24,68.0,67.0,Switch
5282610,Guilherme Pat,1994-04-20,77.0,81.0,Orthodox
5282616,Djani Barbir,1997-08-09,75.0,79.0,Orthodox
5282842,Chris Ewert,1993-09-06,72.0,75.0,Orthodox
5287881,Ilian Bouafia,1996-11-13,77.0,78.0,Southpaw
5287948,Neemias Santana,1996-07-10,74.0,76.0,Orthodox
5289578,Imanol Rodriguez,1999-11-15,64.0,64.5,Orthodox
5289736,Mark Choinski,1995-10-22,68.0,69.0,Orthodox
5289841,Daniil Donchenko,2001-08-04,71.0,71.0,Orthodox
5289853,Rodrigo Sezinando,1997-12-11,69.0,71.0,Orthodox
5290789,Tommy Cuozzi,1999-08-31,69.0,71.0,Orthodox
5290796,Ramiro Jimenez,1999-01-16,69.0,73.0,Southpaw
5290957,Ty Miller,2000-06-04,74.0,77.0,Orthodox
5290958,Eric Nolan,1997-09-13,74.0,74.0,Orthodox
5291025,Abdul-Rakhman Yakhyaev,2001-01-03,74.0,78.0,Orthodox
5291085,Ryan Gandra,1995-05-08,73.0,74.5,Orthodox
5291733,Jackson McVey,1999-03-25,76.0,77.0,Southpaw
5292014,Felipe Franco,2001-01-22,73.0,76.0,Orthodox
5292022,Damian Pinas,2002-03-12,73.0,79.5,Orthodox
5292023,Anthony Guarascio,1994-02-26,74.0,72.0,Orthodox
5292169,Kaushik Saikumar,1997-12-11,70.0,71.0,Orthodox
5293557,Samuel Sanches,2003-01-28,70.0,74.5,Orthodox
5293566,In Soo Hwang,1994-01-18,71.0,74.0,Orthodox
5293987,Elisha Ellison,1997-03-05,72.0,78.0,Orthodox
5293988,Brando Peričić,1994-08-03,77.0,79.0,Orthodox
5295167,Rafael Pergentino,2002-01-08,73.0,76.0,Orthodox
5295176,David Mgoyan,2004-06-25,69.0,70.5,Orthodox
5296254,Mario Mingaj,1998-10-28,75.0,78.0,Orthodox
5296753,Baisangur Susurkaev,2001-01-08,74.0,79.0,Orthodox
5296762,Brandon Holmes,1997-02-05,74.0,74.0,Orthodox
5296770,Nick Galanti,1998-06-18,73.0,,Southpaw
5302274,Marwan Rahiki,2002-05-10,70.0,72.0,Orthodox
5302831,Donte Johnson,1999-01-25,68.0,74.0,Southpaw
5307524,Freddy Vidal,1994-05-06,75.0,79.5,Orthodox
5307799,Santiago Luna,2004-08-06,69.0,74.0,Orthodox
5307810,Iwo Baraniewski,1998-11-20,72.0,73.5,Orthodox
5307811,Mahamed Aly,1994-01-11,75.0,77.0,Orthodox
5307813,Mackson Lee,1999-01-06,73.0,75.0,Orthodox
5307814,Tommy Gantt,1993-01-09,71.0,76.5,Orthodox
5307815,Adam Livingston,2001-08-15,74.0,71.5,Orthodox
5308768,Murtazali Magomedov,1999-08-26,69.0,70.5,Orthodox
5308769,Jeisla Chaves,1997-02-02,66.0,68.0,Orthodox
5308770,Sofia Montenegro,1999-06-18,66.0,67.5,Orthodox
5308871,Rafael Tobias,2003-03-20,74.0,74.5,Orthodox
5308872,Jair de Oliveira,1996-05-09,69.0,69.5,--
5310075,Kurtis Campbell,2002-07-29,69.0,72.0,Switch
5310076,Paulo Henrique,2002-07-03,67.0,69.0,Orthodox
5310077,Christopher Alvidrez,1996-12-27,73.0,74.0,Orthodox
5310274,Bia Mesquita,1991-04-07,64.0,67.5,Orthodox
5310564,Victor Valenzuela,1994-02-09,69.0,71.5,Orthodox
5310567,Roque Conceição,1999-10-27,64.0,67.0,Orthodox
5310570,Adrian Luna Martinetti,1995-08-20,68.0,71.0,Orthodox
5310571,Mark Vologdin,2000-04-18,63.0,65.0,Orthodox
5310572,Luke Fernandez,1995-06-29,73.0,76.0,Orthodox
5310573,Ananias Mulumba,1998-09-18,65.0,70.5,Switch
5310574,Juan Diaz,1998-06-03,68.0,69.5,Orthodox
5311034,Magomed Zaynukov,1995-01-02,70.0,68.0,Orthodox
5311046,Lucas Caldas,1996-05-22,68.0,70.0,Orthodox
5311771,Donavon Hedrick,1997-03-21,71.0,76.0,Orthodox
5312089,Levi Rodrigues Jr.,1996-10-15,72.0,76.5,Orthodox
5312090,Jovan Leka,2002-03-15,76.0,75.0,Orthodox
5316622,Max Gimenis,1993-04-14,74.0,75.0,Orthodox
5324401,Marek Bujlo,1993-10-10,76.0,77.0,Orthodox
5327626,Allen Frye Jr.,1998-04-15,76.0,80.0,Orthodox
5327937,Keiichiro Nakamura,1988-12-02,70.0,70.0,Southpaw
5334916,Anna Melisano,1997-05-20,66.0,70.0,Orthodox
5338118,Regina Tarin,2004-10-19,67.0,66.0,Southpaw
5341761,Yi Sak Lee,2000-01-11,72.0,74.0,--
5344659,Ben Johnston,1990-10-11,76.0,75.0,--
5346907,Ollie Schmid,2000-12-28,71.0,,--
5350560,Artur Minev,2003-09-27,69.0,69.5,Orthodox
5350562,Farman Hasanov,1995-08-01,72.0,74.5,Orthodox
5351430,Vlasto Čepo,1995-01-25,72.0,73.0,Orthodox
5351808,José Montanha,1996-08-25,76.0,76.0,Orthodox
5360467,Magomed Tuchalov,1999-12-30,77.0,78.0,Orthodox
5361791,Nina Milošević,1996-08-08,65.0,67.0,Orthodox
5361909,Ronald Humphrey,2000-09-20,71.0,77.0,Orthodox
5362337,Shane Collins,2000-03-08,69.0,71.0,Orthodox
5362725,Jefferson Nascimento,1998-11-19,68.0,70.0,--
5364334,Damian Rzepecki,2001-11-23,70.0,71.0,Orthodox
5364347,Matt Adams,1997-09-07,71.0,75.0,Orthodox
5364353,Sean Clancy Jr.,2002-11-25,74.0,,Orthodox
5364354,Alexis Miranda,1999-01-03,74.0,76.5,Orthodox
5364788,Marina Spasić,1994-07-11,64.0,64.0,Orthodox
5364833,Abe Alsaghir,2001-07-01,68.0,71.0,Orthodox
5364834,Fabrizio Escarrega,1998-02-18,69.0,74.0,Orthodox
5369414,John Garza,2002-10-30,67.0,68.0,Orthodox
5369428,Bella Mir,2003-07-01,67.0,67.0,Southpaw
5369435,Douglas Rodrigues,1999-01-13,72.0,74.0,Orthodox
5369438,Muhammad Said,1996-01-10,74.0,73.0,Orthodox
5369439,Taner Trembley,1994-12-28,69.0,69.0,Orthodox
5369555,RJ Harris,1998-10-01,78.0,80.0,Orthodox
5369722,Damien Anderson,1997-01-04,68.0,69.0,Southpaw
5369723,Ezra Elliott,2000-05-18,70.0,72.0,--
5394582,Alex Apodaca,1994-06-30,67.0,71.5,Switch
5397038,Stan Dorsainvil,2000-05-12,70.0,76.0,Orthodox
5397621,Terrance Chatman,1997-05-05,74.0,76.0,Orthodox
